"district","grape_type_code","grape_type_name","variety_code","variety_name","wt_price","brix_code","tons","row_type_code","row_type_name"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3000,"001800",45.7,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3000,"013400",1.9,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3000,"017000",1.5,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3000,"017400",10.2,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3018,"000100",18.7,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3030,"000100",262.8,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3060.82,"013400",22.4,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3071.67,"013400",9,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3087,"013400",13.9,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3100,"000100",72.1,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3100,"008200",14.3,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3100,"017200",14.3,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3147,"000100",4.7,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3147,"013600",3.3,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3147.4,"000100",51.1,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3150,"000100",0.3,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3150,"013400",139,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3153,"017200",24.1,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3160,"000100",28.6,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3160.43,"017000",35.5,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3160.48,"000100",506,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3160.52,"017000",74.1,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3164,"000100",1.1,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3164.75,"000100",79,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3188.12,"013400",60.8,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3200,"000100",226.3,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3200,"013400",34,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3229.05,"000100",27.4,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3247.4,"000100",47.5,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3250,"000100",62.1,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3300,"000100",29.1,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3319,"000100",4.1,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3335,"000100",40.6,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3352.65,"000100",10.5,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3384.16,"017200",10.2,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3400,"000100",110.4,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3400.55,"000100",44,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3400.55,"002200",54.8,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3413,"000100",21,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3426.2,"000100",6.7,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3427,"000100",5.6,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3427.74,"000100",19.8,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3428,"017200",11,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3432,"003200",11.8,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3455.69,"017400",5.1,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3462,"013400",8,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3462.14,"000100",11.6,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3462.14,"017000",14.9,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3476.53,"000100",136,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3476.57,"013400",62.2,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3477,"000100",8.8,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3481.18,"000100",18.2,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3500,"000100",98.2,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3500,"001900",39.4,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3500,"013100",9,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3500,"013400",145.6,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3500,"015300",5,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3500,"017000",13.9,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3500,"017400",19.2,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3503.52,"017000",34.3,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3517.02,"000100",26,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3527.57,"000100",31.7,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3533,"000100",267.2,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3556.52,"000100",36.7,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3570,"000100",8.9,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3570,"027800",3.2,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3600,"000100",77.3,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3600,"013400",18.3,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3600,"021200",2.2,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3605,"000100",30.4,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3605,"001900",30.4,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3615.41,"000100",4.9,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3634,"000100",20.4,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3634.45,"000100",9.5,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3635,"000100",27,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3650,"000100",15.7,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3650,"017000",18.1,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3678.3,"000100",29.3,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3700,"000100",36.7,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3713,"000100",54.3,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3713,"001700",2.5,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3713.15,"000100",16.4,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3748.5,"000100",9.7,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3750,"000100",66.7,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3774.51,"013600",10.1,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3776.88,"000100",5,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3776.88,"013100",15.7,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3792.58,"000100",27.8,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3792.62,"000100",2.4,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3800,"000100",35.5,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3800,"013400",49.5,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3803,"002000",41.9,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3845.35,"000100",33.6,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3850,"017200",8,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3950,"000100",15.4,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",4000,"000100",62.5,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",4000,"002200",93,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",4000,"015300",5.2,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",4000,"017100",5.6,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",4000,"020800",3.6,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",4000,"023500",4.3,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",4000.71,"000100",5.6,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",4050.32,"000100",11.8,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",4080,"000100",10.7,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",4100,"000100",2.2,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",4200,"000100",14.6,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",4250,"000100",3.6,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",4378,"000100",23,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",4500,"000100",40.3,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",4502,"000100",3.1,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",4600,"000100",2.9,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",4635,"000100",2.2,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",4635,"021000",3,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",4830,"000100",4.9,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",5000,"000100",58.6,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",5000,"001940",18.9,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",5000,"060517",4.5,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",5055.49,"000100",3.6,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",5061.89,"000100",2.2,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",5084,"000100",6.4,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",5200,"000100",4.4,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",5250,"000100",7.7,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",5393.29,"000100",5.8,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",5418.82,"017400",3.3,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",5500,"000100",16.4,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",5600,"000100",2.8,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",5665,"000100",3.2,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",5665,"028200",3.1,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",5800,"000100",3.5,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",5808.58,"000100",5.3,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",5834.95,"000100",4.5,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",6000,"000100",3.7,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",6262.56,"000100",10.6,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",6933.4,"000100",1.4,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",7000,"000100",6.7,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",8000,"000100",2.9,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",8933,"000100",8.2,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",9763,"000100",6.2,"2","data_row"
"4","7","Wine Grapes (White)","7033","Sauvignon Blanc *",3265.67,"",5892.1,"3","summary_row"
"4","7","Wine Grapes (White)","7077","Sauvignon Gris",3027.22,"000100",32.8,"2","data_row"
"4","7","Wine Grapes (White)","7077","Sauvignon Gris",3200,"000100",10.6,"2","data_row"
"4","7","Wine Grapes (White)","7077","Sauvignon Gris",3069.42,"",43.4,"3","summary_row"
"4","7","Wine Grapes (White)","7035","Sauvignon Vert *",3673.29,"000100",4.9,"2","data_row"
"4","7","Wine Grapes (White)","7035","Sauvignon Vert *",3673.29,"",4.9,"3","summary_row"
"4","7","Wine Grapes (White)","7036","Semillon",2060,"000100",3.6,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",2450,"000100",2.9,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",2550,"000100",0.5,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",2825,"000100",0.5,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",3000,"000100",2.2,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",3030,"000100",9.9,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",3200,"000100",13.8,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",3300,"000100",4.5,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",3388,"000100",14,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",3500,"000100",19.8,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",3605,"021000",3.2,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",3605.45,"000100",2.1,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",3700,"000100",6.7,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",3710.47,"000100",3.1,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",3732.66,"000100",0.3,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",3750,"000100",12.5,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",3761.85,"008100",7.5,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",3766.45,"000100",26.6,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",3800,"000100",25.3,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",3800,"008100",4,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",3982,"000100",6.2,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",4000,"000100",1.5,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",4100,"000100",5.4,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",4100,"009000",12,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",4120,"000100",24,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",4221.14,"000100",19.1,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",4232.4,"007800",29.6,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",4331,"000100",1.7,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",4440.7,"000100",7.5,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",4450,"000100",5.4,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",5000,"000100",0.7,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",5250,"000100",2.8,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",5500,"000100",1.7,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",5654.63,"000100",1.7,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",8933,"000100",0.8,"2","data_row"
"4","7","Wine Grapes (White)","7036","Semillon",3844.94,"",283.1,"3","summary_row"
"4","7","Wine Grapes (White)","7051","Tocai Friulano",3800,"017000",10.4,"2","data_row"
"4","7","Wine Grapes (White)","7051","Tocai Friulano",4000,"000100",1.3,"2","data_row"
"4","7","Wine Grapes (White)","7051","Tocai Friulano",4000,"017000",3.7,"2","data_row"
"4","7","Wine Grapes (White)","7051","Tocai Friulano",3864.94,"",15.4,"3","summary_row"
"4","7","Wine Grapes (White)","7075","Verdejo",2841,"000100",1,"2","data_row"
"4","7","Wine Grapes (White)","7075","Verdejo",2841,"",1,"3","summary_row"
"4","7","Wine Grapes (White)","7064","Vermentino *",2423,"000100",3.6,"2","data_row"
"4","7","Wine Grapes (White)","7064","Vermentino *",2750,"000100",1.4,"2","data_row"
"4","7","Wine Grapes (White)","7064","Vermentino *",4000,"000100",3.2,"2","data_row"
"4","7","Wine Grapes (White)","7064","Vermentino *",4715,"000100",3.3,"2","data_row"
"4","7","Wine Grapes (White)","7064","Vermentino *",3559.33,"",11.5,"3","summary_row"
"4","7","Wine Grapes (White)","7043","Viognier",3000,"000100",3.1,"2","data_row"
"4","7","Wine Grapes (White)","7043","Viognier",3018,"021200",10.1,"2","data_row"
"4","7","Wine Grapes (White)","7043","Viognier",3172.41,"000100",25,"2","data_row"
"4","7","Wine Grapes (White)","7043","Viognier",3711.75,"000100",0.4,"2","data_row"
"4","7","Wine Grapes (White)","7043","Viognier",3717.68,"000100",32.9,"2","data_row"
"4","7","Wine Grapes (White)","7043","Viognier",4000,"000100",1.6,"2","data_row"
"4","7","Wine Grapes (White)","7043","Viognier",4100,"000100",3.4,"2","data_row"
"4","7","Wine Grapes (White)","7043","Viognier",4190,"000100",1.6,"2","data_row"
"4","7","Wine Grapes (White)","7043","Viognier",4228,"000100",2.2,"2","data_row"
"4","7","Wine Grapes (White)","7043","Viognier",4242,"000100",6,"2","data_row"
"4","7","Wine Grapes (White)","7043","Viognier",4652,"000100",1.3,"2","data_row"
"4","7","Wine Grapes (White)","7043","Viognier",5000,"000100",7.6,"2","data_row"
"4","7","Wine Grapes (White)","7043","Viognier",5220.72,"004050",3,"2","data_row"
"4","7","Wine Grapes (White)","7043","Viognier",6000,"000100",2.4,"2","data_row"
"4","7","Wine Grapes (White)","7043","Viognier",3765.37,"",100.6,"3","summary_row"
"4","7","Wine Grapes (White)","7038","White Riesling *",2000,"000100",7.5,"2","data_row"
"4","7","Wine Grapes (White)","7038","White Riesling *",2664,"000100",4.7,"2","data_row"
"4","7","Wine Grapes (White)","7038","White Riesling *",3675,"015500",3,"2","data_row"
"4","7","Wine Grapes (White)","7038","White Riesling *",5000,"001050",47.1,"2","data_row"
"4","7","Wine Grapes (White)","7038","White Riesling *",5000,"001310",52.7,"2","data_row"
"4","7","Wine Grapes (White)","7038","White Riesling *",4674.31,"",115,"3","summary_row"
"4","7","Wine Grapes (White)","7001","Other White Wine 2/",2500,"000100",0.5,"2","data_row"
"4","7","Wine Grapes (White)","7001","Other White Wine 2/",2625,"010900",1.8,"2","data_row"
"4","7","Wine Grapes (White)","7001","Other White Wine 2/",3639.04,"000100",2.1,"2","data_row"
"4","7","Wine Grapes (White)","7001","Other White Wine 2/",3985.07,"010900",14.5,"2","data_row"
"4","7","Wine Grapes (White)","7001","Other White Wine 2/",5678.31,"000100",10.5,"2","data_row"
"4","7","Wine Grapes (White)","7001","Other White Wine 2/",4456.56,"",29.4,"3","summary_row"
"4","6","Wine Grapes (Red)","6177","Aglianico",5134.66,"000100",1.3,"2","data_row"
"4","6","Wine Grapes (Red)","6177","Aglianico",5134.66,"",1.3,"3","summary_row"
"4","6","Wine Grapes (Red)","6005","Aleatico",1803.1,"000100",3.5,"2","data_row"
"4","6","Wine Grapes (Red)","6005","Aleatico",1803.1,"",3.5,"3","summary_row"
"4","6","Wine Grapes (Red)","6006","Alicante Bouschet *",3800,"000100",2,"2","data_row"
"4","6","Wine Grapes (Red)","6006","Alicante Bouschet *",3800,"",2,"3","summary_row"
"4","6","Wine Grapes (Red)","6013","Barbera",3828.96,"000100",1.4,"2","data_row"
"4","6","Wine Grapes (Red)","6013","Barbera",3828.96,"",1.4,"3","summary_row"
"4","6","Wine Grapes (Red)","6187","Blaufraenkisch *",5000,"000100",0.6,"2","data_row"
"4","6","Wine Grapes (Red)","6187","Blaufraenkisch *",5000,"",0.6,"3","summary_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",200,"000100",15.4,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",400,"000100",4.2,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",500,"000100",6.2,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",975.55,"024600",8.3,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",1000,"000100",14.2,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",1500,"000100",1.1,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",2000,"000100",31.1,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",2000,"020460",0.9,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",2092,"000100",1,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",2437.39,"023000",25.8,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",2500,"000100",2,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",3000,"000100",9.5,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",3500,"000100",6.9,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",4000,"000100",10.4,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",4000,"014000",10.6,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",4000,"020800",0.6,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",4100,"010900",3.5,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",4540.09,"000100",11,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",4660,"000100",10.9,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",4700,"020900",3.2,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",5000,"000100",70.3,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",5000,"029300",1.1,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",5200,"021200",1.7,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",5500,"000100",5.1,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",5500,"003100",3.4,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",5500,"021000",5.3,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",5513,"017200",1,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",5593,"017800",10.9,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",5750,"000100",3.9,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",5838.05,"000100",9.7,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",6000,"000100",11.2,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",6500,"000100",2.9,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",6750,"000100",3.2,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",6913.58,"000100",2.1,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",6977,"000100",1.7,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",7000,"000100",29.1,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",7343.13,"013600",0.7,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",7426,"000100",2,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",7437.35,"000100",1.4,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",7437.35,"021000",1.4,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",7468.61,"000100",5.1,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",7500,"000100",36.8,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",7500,"017400",2.1,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",7600,"000100",15,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",7750,"000100",11.2,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",7772.61,"000100",3.4,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",7800,"000100",9.8,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",7850,"000100",29.5,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",7868.3,"000100",5.7,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",7919.92,"000100",2.2,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",8000,"000100",3.1,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",8000,"017600",8.3,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",8000,"026900",5.1,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",8000,"027800",2.5,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",8248,"000100",13.7,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",8300,"000100",5.2,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",8400,"000100",18,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",8451.68,"000100",25.7,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",8464,"000100",2.9,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",8474.13,"000100",4.3,"2","data_row"
"4","6","Wine Grapes (Red)","6023","Cabernet Franc",8500,"000100",10.8,"2","data_row"
